eNodeB Name,Integrity,RRC Setup Success Ratio_LTE(%),RRC Setup Success Ratio_NOM_LTE(number),RRC Setup Success Ratio_DENOM_LTE(number),E-RAB Setup Success Ratio_LTE(%),E-RAB Setup Success Ratio_NOM_LTE(number),E-RAB Setup Success Ratio (Denom),E-RAB Drop Ratio_LTE(%),E-RAB Drop Ratio_NOM_LTE(number),E-RAB Drop Ratio_DENOM_LTE(number),Intra-eNB Handover Success Ratio_LTE(%),Intra-eNB Handover Success Ratio_NOM_LTE(number),Intra-eNB Handover Success Ratio_DENOM_LTE(number),Inter-eNB HO Success Ratio (X2-Based)_new_LTE(%),Inter-eNB HO Success Ratio (X2-Based)_new_NOM_LTE(number),Inter-eNB HO Success Ratio (X2-Based)_new_DENOM_LTE(number),Inter-RAT HO Success Ratio %,Inter-RAT HO Success Ratio (Nom),Inter-RAT HO Success Ratio (Denom)(number),IRAT Redir Success Rate_LTE(%),IRAT Redir Success Rate_NOM_LTE(number),IRAT Redir Success Rate_DENOM_LTE(number),CSFB Prepare Success Rate_LTE(number),CSFB Prepare Success Rate_NOM_LTE(number),CSFB Prepare Success Rate_DENOM_LTE(number),CSFB execution ratio_LTE(%),CSFB execution ratio_NOM_LTE(number),CSFB execution ratio_DENOM_LTE(number),CSFB SR v7.0_LTE(%),CSFB SR v7.0_NOM_LTE(number),CSFB SR v7.0_DENOM_LTE(number),S1 Signaling Success Ratio_LTE(%),S1 Signaling Success Ratio_NOM_LTE(number),S1 Signaling Success Ratio_DENOM_LTE(number),Packet Delay Budget (UE to PGW),Packet Delay Budget (UE to PGW) (Nom)(number),Packet Delay Budget (UE to PGW) (Denom)(number),Packet Delay Budget QCI1_QCI5_LTE(ms),Packet Delay Budget QCI1_QCI5 (Nom)(number),Packet Delay Budget QCI1_QCI5 (Denom)(number),Packet Loss-DL_LTE(%),Packet Loss-DL (Nom)(number),Packet Loss-DL (Denom)(number),MS_L2W CSFB Prepare SR(%),MS_L2W CSFB Prepare SR_NOM(number),MS_L2W CSFB Prepare SR_DENOM(number),MS_L2W CSFB Execution SR(%),MS_L2W CSFB Execution SR_NOM(number),MS_L2W CSFB Execution SR_DENOM(number),Maximum eNodeB RB utilization DL_LTE(%),Average eNodeB RB utilization UL_LTE(%),dl_avg,ul_avg,dl_peak,ul_peak,MS_RTWP(dBm),RTWP_LTE(dB),RTWP(dBm0),Duration of Cell Unavailability_LTE(s),L.Cell.Avail.Dur(s),MS_Radio Network Availability Rate (LTE)(%),Volume Traffic DL (MB)(MB),MS_Volume Traffic UL (MB)(MB),Total Traffic_LTE(MB),MS_PI_L.Traffic.User.Max(MAX)(number),MS_Number of CSFB-based blind redirections from E-UTRAN to GERAN(number),MS_Number of CSFB-based blind redirections from E-UTRAN to WCDMA(number),MS_CSFB to UMTS Times(times)(times),MS_CSFB to GSM Times(times)(times),MS_L.RRCRedirection.E2W.CSFB(number),MS_PI_L.Traffic.User.Avg(SUM)(number),MS_PI_L.Traffic.User.Max(SUM)(number),MS_L.Traffic.User.DLData.Avg(number),MS_L.traffic.User.ULData.Avg(number),MS_L.Traffic.ActiveUser.Avg(number),MS_L.Traffic.ActiveUser.Max(number),MS_RBLER-DL(%),MS_PI_L.Traffic.User.Avg(AVG)(number),Maximum eNodeB RB utilization DL (Nom)(number),Maximum eNodeB RB utilization DL (Denom)(number),Average eNodeB RB utilization UL (Nom)(number),Average eNodeB RB utilization UL (Denom)(number),Radio Network Availability Rate (LTE) (Nom)(number),Radio Network Availability Rate (LTE) (Denom)(number),MS_Average PDCP Layer Active Cell Throughput DL(number),MS_Average PDCP Layer Active Cell Throughput DL_NOM(number),MS_Average PDCP Layer Active Cell Throughput DL_DENOM(number),MS_Average PDCP Layer Active Cell Throughput UL(number),MS_Average PDCP Layer Active Cell Throughput UL_NOM(number),MS_Average PDCP Layer Active Cell Throughput UL_DENOM(number),MS_Duration of Cell Unavailability(s),MS_UL Packet Loss Rate(%),MS_UL Packet Loss Rate_NOM(number),MS_UL Packet Loss Rate_DENOM(number),MS_RBLER-DL_NOM(number),MS_RBLER-DL_DENOM(number),MS_Inter-RAT HO Success Ratio(%),MS_Inter-RAT HO Success Ratio_DENOM(number),MS_Inter-RAT HO Success Ratio_NOM(number)
103437_AstanaJapura_Bunte_MBTS,100.0,99.8992,991.0,992.0,100.0,1085.0,1085.0,0.0,0.0,1077.0,100.0,199.0,199.0,98.4772,194.0,197.0,0.0,0.0,0.0,100.0,166.0,166.0,100.0,4.0,4.0,100.0,4.0,4.0,100.0,4.0,4.0,99.9192,1236.0,1237.0,82.1101,67314760.0,819189.0,0.0,0.0,819189.0,0.0,0.0,821770.0,100.0,0.0,0.0,100.0,0.0,0.0,13.3685,14.0863,6.8219,1.5885,17.2956,8.4385,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,860.9595,80.6267,941.5863,10.0,0.0,0.0,4.0,0.0,4.0,9.8309,25.0,3.845,4.0722,0.0,13.0,0.1487,3.277,3.3421,25.0,3.5216,25.0,10800.0,10800.0,7680.1011,7222251912.0,940385.0,1444.4311,676346200.0,468244.0,0.0,0.0,30.0,681428.0,1648.0,1108398.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.9133,1152.0,1153.0,99.8339,1202.0,1204.0,0.0,0.0,1187.0,100.0,479.0,479.0,100.0,111.0,111.0,0.0,0.0,0.0,100.0,185.0,185.0,100.0,11.0,11.0,100.0,11.0,11.0,100.0,11.0,11.0,99.9312,1453.0,1454.0,27.7609,9512677.0,342664.0,0.0,0.0,342664.0,0.0,13.0,344274.0,100.0,0.0,0.0,100.0,0.0,0.0,7.6938,13.8038,7.3564,1.5599,13.1942,6.837,-118.0,-118.0,-118.0,0.0,10800.0,100.0,298.6179,44.9128,343.5307,12.0,0.0,0.0,11.0,0.0,11.0,13.0147,29.0,4.7406,5.0689,0.0,11.0,0.186,4.3382,1.9235,25.0,3.451,25.0,10800.0,10800.0,7225.7544,2504988392.0,346675.0,1362.6591,376756152.0,276486.0,0.0,0.0,41.0,322886.0,967.0,519780.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1158.0,1158.0,99.9158,1186.0,1187.0,0.0,0.0,1177.0,100.0,288.0,288.0,100.0,80.0,80.0,0.0,0.0,0.0,100.0,109.0,109.0,100.0,2.0,2.0,100.0,2.0,2.0,100.0,2.0,2.0,100.0,1383.0,1383.0,31.8969,15607027.0,489288.0,0.0,0.0,489288.0,0.0,0.0,490789.0,100.0,0.0,0.0,100.0,0.0,0.0,8.2074,13.7779,8.8519,2.0739,17.2352,8.1076,-118.0,-118.0,-118.0,0.0,10800.0,100.0,472.6527,70.494,543.1467,12.0,0.0,0.0,2.0,0.0,2.0,12.5443,28.0,4.4831,4.7125,0.0,10.0,0.1071,4.1814,2.0519,25.0,3.4445,25.0,10800.0,10800.0,8895.1915,3964898192.0,445735.0,1786.9353,591346936.0,330928.0,0.0,0.0,9.0,466868.0,648.0,604874.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1275.0,1275.0,99.9229,1296.0,1297.0,0.0,0.0,1297.0,100.0,348.0,348.0,100.0,71.0,71.0,0.0,0.0,0.0,100.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8685,1519.0,1521.0,16.7015,6634717.0,397234.0,0.0,0.0,397234.0,0.0,0.0,398012.0,100.0,0.0,0.0,100.0,0.0,0.0,7.406,12.8631,8.9505,1.4411,16.8411,6.6291,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,405.3412,36.0734,441.4146,13.0,0.0,0.0,0.0,0.0,0.0,10.1592,27.0,3.2445,3.4446,0.0,10.0,0.1073,3.3864,1.8515,25.0,3.2158,25.0,10800.0,10800.0,8962.5505,3400248248.0,379384.0,1304.5825,302605744.0,231956.0,0.0,0.0,31.0,349567.0,549.0,511449.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,944.0,944.0,99.7951,974.0,976.0,0.0,0.0,971.0,99.7283,367.0,368.0,100.0,65.0,65.0,0.0,0.0,0.0,100.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8325,1192.0,1194.0,45.6748,35447425.0,776080.0,0.0,0.0,776080.0,0.0,1.0,782425.0,100.0,0.0,0.0,100.0,0.0,0.0,10.5546,13.0998,9.9965,2.4005,14.7416,4.7168,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,903.7014,78.893,982.5944,12.0,0.0,0.0,0.0,0.0,0.0,7.4942,23.0,2.7684,2.8917,0.0,10.0,0.178,2.4981,2.6387,25.0,3.275,25.0,10800.0,10800.0,11105.4417,7580796608.0,682620.0,2116.5076,661802304.0,312686.0,0.0,0.0,22.0,522436.0,1435.0,806228.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8848,867.0,868.0,100.0,887.0,887.0,0.0,0.0,882.0,100.0,91.0,91.0,100.0,61.0,61.0,0.0,0.0,0.0,100.0,156.0,156.0,100.0,2.0,2.0,100.0,2.0,2.0,100.0,2.0,2.0,99.9108,1120.0,1121.0,22.2275,2236154.0,100603.0,0.0,0.0,100603.0,0.0,0.0,100811.0,100.0,0.0,0.0,100.0,0.0,0.0,4.3826,11.3359,8.8577,0.7346,12.6961,0.8005,-118.6667,-118.6667,-118.6667,0.0,10800.0,100.0,106.3585,8.0796,114.4381,8.0,0.0,0.0,2.0,0.0,2.0,4.4858,17.0,0.9553,1.2447,0.0,6.0,0.1515,1.4953,1.0957,25.0,2.834,25.0,10800.0,10800.0,8486.1522,892200096.0,105136.0,784.0767,67776376.0,86441.0,0.0,0.0,9.0,92746.0,240.0,158393.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,760.0,760.0,99.7379,761.0,763.0,0.0,0.0,758.0,100.0,69.0,69.0,100.0,26.0,26.0,0.0,0.0,0.0,100.0,84.0,84.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,99.775,887.0,889.0,34.3983,900823.0,26188.0,0.0,0.0,26188.0,0.0,0.0,26302.0,100.0,0.0,0.0,100.0,0.0,0.0,3.7992,10.9361,5.7944,0.828,11.0143,0.609,-118.6667,-118.6667,-118.6667,0.0,10800.0,100.0,26.3062,2.5304,28.8365,12.0,0.0,0.0,1.0,0.0,1.0,3.16,20.0,0.4407,0.5635,0.0,7.0,0.227,1.0533,0.9498,25.0,2.734,25.0,10800.0,10800.0,6204.9288,220672088.0,35564.0,870.2875,21226312.0,24390.0,0.0,0.0,2.0,26879.0,159.0,70029.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,662.0,662.0,99.8501,666.0,667.0,0.0,0.0,653.0,100.0,14.0,14.0,100.0,24.0,24.0,0.0,0.0,0.0,100.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7351,753.0,755.0,38.603,1543041.0,39972.0,0.0,0.0,39972.0,0.0,0.0,40084.0,100.0,0.0,0.0,100.0,0.0,0.0,3.8505,10.9692,6.4264,0.4362,6.4683,0.278,-118.6667,-118.6667,-118.6667,0.0,10800.0,100.0,30.8586,3.282,34.1407,5.0,0.0,0.0,0.0,0.0,0.0,2.9425,12.0,0.5154,0.6215,0.0,6.0,0.0927,0.9808,0.9626,25.0,2.7423,25.0,10800.0,10800.0,5579.3803,258860928.0,46396.0,521.0967,27531624.0,52834.0,0.0,0.0,22.0,37466.0,73.0,78723.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,677.0,677.0,99.7067,680.0,682.0,0.0,0.0,678.0,100.0,27.0,27.0,100.0,27.0,27.0,0.0,0.0,0.0,100.0,34.0,34.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,99.8665,748.0,749.0,7.8091,76037.0,9737.0,0.0,0.0,9737.0,0.0,0.0,9807.0,100.0,0.0,0.0,100.0,0.0,0.0,3.5517,10.8255,6.3014,0.7755,3.1623,0.8722,-118.6667,-118.6667,-118.6667,0.0,10800.0,100.0,5.8848,1.3397,7.2245,5.0,0.0,0.0,1.0,0.0,1.0,2.5421,12.0,0.3418,0.4015,0.0,5.0,0.2417,0.8474,0.8879,25.0,2.7064,25.0,10800.0,10800.0,4409.565,49365080.0,11195.0,782.3181,11238000.0,14365.0,0.0,0.0,0.0,10872.0,91.0,37655.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,698.0,698.0,99.7207,714.0,716.0,0.0,0.0,709.0,100.0,72.0,72.0,100.0,27.0,27.0,0.0,0.0,0.0,100.0,94.0,94.0,100.0,7.0,7.0,100.0,7.0,7.0,100.0,7.0,7.0,99.8811,840.0,841.0,10.0078,579312.0,57886.0,0.0,0.0,57886.0,0.0,0.0,57979.0,100.0,0.0,0.0,100.0,0.0,0.0,4.3919,11.4411,6.9675,0.9357,10.4378,1.3327,-118.6667,-118.6667,-118.6667,0.0,10800.0,100.0,46.4226,8.2062,54.6289,7.0,0.0,0.0,7.0,0.0,7.0,3.7824,15.0,1.0342,1.1583,0.0,6.0,0.131,1.2608,1.098,25.0,2.8603,25.0,10800.0,10800.0,5654.1954,389421400.0,68873.0,918.2893,68838640.0,74964.0,0.0,0.0,212.0,58043.0,153.0,116750.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,762.0,762.0,100.0,785.0,785.0,0.0,0.0,781.0,100.0,325.0,325.0,100.0,58.0,58.0,0.0,0.0,0.0,100.0,82.0,82.0,100.0,5.0,5.0,100.0,5.0,5.0,100.0,5.0,5.0,100.0,908.0,908.0,18.8366,3515087.0,186609.0,0.0,0.0,186609.0,0.0,0.0,187047.0,100.0,0.0,0.0,100.0,0.0,0.0,5.8697,11.9519,8.862,1.1651,16.5712,1.3352,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,180.7424,21.0471,201.7895,8.0,0.0,0.0,5.0,0.0,5.0,5.3255,18.0,1.6478,1.7286,0.0,10.0,0.0683,1.7752,1.4674,25.0,2.988,25.0,10800.0,10800.0,7872.6448,1516176912.0,192588.0,1106.4052,176555712.0,159576.0,0.0,0.0,2.0,186809.0,181.0,264955.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,815.0,815.0,99.8811,840.0,841.0,0.2418,2.0,827.0,100.0,412.0,412.0,95.2381,60.0,63.0,0.0,0.0,0.0,100.0,103.0,103.0,100.0,15.0,15.0,100.0,15.0,15.0,100.0,15.0,15.0,100.0,1002.0,1002.0,41.2634,40170834.0,973522.0,0.0,0.0,973522.0,0.0,0.0,975747.0,100.0,0.0,0.0,100.0,0.0,0.0,13.9043,13.3113,8.117,1.1078,17.3148,1.7362,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,1133.5436,65.1086,1198.6522,9.0,0.0,0.0,15.0,0.0,15.0,7.397,21.0,2.9236,3.0636,0.0,12.0,0.0819,2.4657,3.4761,25.0,3.3278,25.0,10800.0,10800.0,9000.9897,9508852576.0,1056423.0,1070.9728,546170440.0,509976.0,0.0,0.0,71.0,841633.0,965.0,1177988.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1064.0,1064.0,99.5387,1079.0,1084.0,0.0,0.0,1077.0,100.0,254.0,254.0,100.0,87.0,87.0,0.0,0.0,0.0,100.0,143.0,143.0,100.0,6.0,6.0,100.0,6.0,6.0,100.0,6.0,6.0,99.8384,1236.0,1238.0,55.0144,45316594.0,823722.0,0.0,0.0,823722.0,0.0,0.0,825404.0,100.0,0.0,0.0,100.0,0.0,0.0,12.582,12.2615,7.5801,1.1913,16.7286,1.3912,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,1066.8837,43.8639,1110.7475,9.0,0.0,0.0,6.0,0.0,6.0,7.0806,21.0,2.1114,2.2477,0.0,12.0,0.0548,2.3602,3.1455,25.0,3.0654,25.0,10800.0,10800.0,10127.0382,8949668728.0,883740.0,1127.7918,367956752.0,326263.0,0.0,0.0,23.0,673756.0,570.0,1039599.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,917.0,917.0,100.0,942.0,942.0,0.1082,1.0,924.0,100.0,502.0,502.0,100.0,57.0,57.0,0.0,0.0,0.0,100.0,101.0,101.0,100.0,14.0,14.0,100.0,14.0,14.0,100.0,14.0,14.0,100.0,1098.0,1098.0,45.881,24528955.0,534621.0,0.0,0.0,534621.0,0.0,0.0,536726.0,100.0,0.0,0.0,100.0,0.0,0.0,11.3,12.2134,6.5046,1.1325,12.2514,1.3482,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,670.7011,32.9784,703.6795,10.0,0.0,0.0,14.0,0.0,14.0,7.4237,20.0,2.4507,2.6077,0.0,10.0,0.0787,2.4746,2.825,25.0,3.0533,25.0,10800.0,10800.0,7934.2176,5626248920.0,709112.0,1096.4058,276642912.0,252318.0,0.0,0.0,706.0,477250.0,642.0,815973.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1079.0,1079.0,100.0,1103.0,1103.0,0.0,0.0,1090.0,100.0,379.0,379.0,100.0,107.0,107.0,0.0,0.0,0.0,100.0,124.0,124.0,100.0,16.0,16.0,100.0,16.0,16.0,100.0,16.0,16.0,99.8491,1323.0,1325.0,16.1314,2359655.0,146277.0,0.0,0.0,146277.0,0.0,1.0,146663.0,100.0,0.0,0.0,100.0,0.0,0.0,5.6947,12.0663,8.3215,1.1491,16.8949,1.5696,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,133.42,18.3689,151.7889,10.0,0.0,0.0,16.0,0.0,16.0,7.2749,24.0,1.8519,2.0489,0.0,10.0,0.1344,2.425,1.4237,25.0,3.0166,25.0,10800.0,10800.0,7277.321,1119208312.0,153794.0,1132.3755,154089128.0,136076.0,0.0,0.0,68.0,148391.0,333.0,247711.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.9187,1229.0,1230.0,99.8438,1278.0,1280.0,0.2372,3.0,1265.0,100.0,467.0,467.0,100.0,133.0,133.0,0.0,0.0,0.0,100.0,223.0,223.0,100.0,22.0,22.0,100.0,22.0,22.0,100.0,22.0,22.0,99.8753,1602.0,1604.0,16.4434,3034461.0,184540.0,0.0,0.0,184540.0,0.0,2.0,185267.0,100.0,0.0,0.0,100.0,0.0,0.0,6.1832,12.8285,8.1804,0.9405,15.5753,2.64,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,161.0098,27.8722,188.882,10.0,0.0,0.0,22.0,0.0,22.0,8.6097,25.0,2.6065,2.7842,0.0,10.0,0.2045,2.8699,1.5458,25.0,3.2071,25.0,10800.0,10800.0,7231.1469,1350648072.0,186782.0,953.4559,233809304.0,245223.0,0.0,0.0,38.0,191569.0,626.0,306065.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.9206,1258.0,1259.0,100.0,1296.0,1296.0,0.0,0.0,1300.0,100.0,576.0,576.0,97.0588,99.0,102.0,0.0,0.0,0.0,100.0,185.0,185.0,100.0,13.0,13.0,100.0,13.0,13.0,100.0,13.0,13.0,100.0,1544.0,1544.0,63.3167,24750494.0,390900.0,0.0,0.0,390900.0,0.0,0.0,392074.0,100.0,0.0,0.0,100.0,0.0,0.0,9.3474,13.0296,6.3824,1.0307,12.6142,2.3268,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,421.7922,33.2941,455.0863,11.0,0.0,0.0,13.0,0.0,13.0,9.8528,25.0,3.0267,3.2097,0.0,10.0,0.072,3.2843,2.3368,25.0,3.2574,25.0,10800.0,10800.0,6829.2657,3538249408.0,518101.0,985.7926,279290824.0,283316.0,0.0,0.0,25.0,312308.0,468.0,649758.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.917,1204.0,1205.0,99.8378,1231.0,1233.0,0.0,0.0,1222.0,100.0,278.0,278.0,100.0,99.0,99.0,0.0,0.0,0.0,100.0,141.0,141.0,100.0,7.0,7.0,100.0,7.0,7.0,100.0,7.0,7.0,99.7906,1430.0,1433.0,15.6441,3952508.0,252651.0,0.0,0.0,252651.0,0.0,0.0,253868.0,100.0,0.0,0.0,100.0,0.0,0.0,6.7355,12.6042,9.1252,1.4034,15.816,7.2822,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,261.8062,38.1748,299.9809,10.0,0.0,0.0,7.0,0.0,7.0,8.3897,23.0,2.2517,2.5429,0.0,10.0,0.1947,2.7966,1.6839,25.0,3.151,25.0,10800.0,10800.0,8682.5124,2196189416.0,252944.0,1394.033,320233072.0,229717.0,0.0,0.0,178.0,240603.0,702.0,360495.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.9083,1089.0,1090.0,99.9105,1116.0,1117.0,0.2727,3.0,1100.0,100.0,1027.0,1027.0,97.9592,96.0,98.0,0.0,0.0,0.0,100.0,135.0,135.0,100.0,5.0,5.0,100.0,5.0,5.0,100.0,5.0,5.0,99.923,1297.0,1298.0,30.6688,7317383.0,238594.0,0.0,0.0,238594.0,0.0,2.0,239651.0,100.0,0.0,0.0,100.0,0.0,0.0,6.4249,12.119,8.9047,1.1088,15.5117,0.7073,-118.0,-118.0,-118.0,0.0,10800.0,100.0,233.6043,19.5111,253.1154,9.0,0.0,0.0,5.0,0.0,5.0,7.4692,22.0,2.1331,2.2967,0.0,8.0,0.2047,2.4897,1.6062,25.0,3.0298,25.0,10800.0,10800.0,8844.9444,1959615128.0,221552.0,1070.0861,163670736.0,152951.0,0.0,0.0,18.0,224333.0,665.0,324815.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,967.0,967.0,99.7978,987.0,989.0,0.0,0.0,999.0,100.0,203.0,203.0,97.7099,128.0,131.0,0.0,0.0,0.0,100.0,130.0,130.0,100.0,4.0,4.0,100.0,4.0,4.0,100.0,4.0,4.0,100.0,1171.0,1171.0,28.4606,7198030.0,252912.0,0.0,0.0,252912.0,0.0,0.0,253266.0,100.0,0.0,0.0,100.0,0.0,0.0,6.8306,12.1542,7.7324,1.1212,16.1109,1.7245,-118.0,-118.0,-118.0,0.0,10800.0,100.0,243.1209,23.9342,267.0552,8.0,0.0,0.0,4.0,0.0,4.0,7.3532,23.0,2.0522,2.2885,0.0,9.0,0.1485,2.4511,1.7077,25.0,3.0385,25.0,10800.0,10800.0,7724.0924,2039446192.0,264037.0,1098.7095,200774872.0,182737.0,0.0,0.0,137.0,238972.0,542.0,365039.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8006,1001.0,1003.0,100.0,1014.0,1014.0,0.5842,6.0,1027.0,100.0,227.0,227.0,91.0569,112.0,123.0,0.0,0.0,0.0,100.0,163.0,163.0,100.0,15.0,15.0,100.0,15.0,15.0,100.0,15.0,15.0,99.599,1242.0,1247.0,37.8852,15411073.0,406783.0,0.0,0.0,406783.0,0.0,0.0,407641.0,100.0,0.0,0.0,100.0,0.0,0.0,8.9648,12.5997,7.344,1.0204,15.1809,2.232,-118.0,-118.0,-118.0,0.0,10800.0,100.0,440.457,26.5976,467.0546,12.0,0.0,0.0,15.0,0.0,15.0,7.6747,28.0,2.5156,2.6903,0.0,11.0,0.1018,2.5582,2.2412,25.0,3.1499,25.0,10800.0,10800.0,7763.5344,3694821288.0,475920.0,951.282,223116528.0,234543.0,0.0,0.0,5.0,337037.0,603.0,592070.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8624,726.0,727.0,99.8682,758.0,759.0,0.2695,2.0,742.0,100.0,191.0,191.0,99.1071,111.0,112.0,0.0,0.0,0.0,100.0,114.0,114.0,100.0,5.0,5.0,100.0,5.0,5.0,100.0,5.0,5.0,100.0,930.0,930.0,25.7693,9160177.0,355468.0,0.0,0.0,355468.0,0.0,0.0,355790.0,100.0,0.0,0.0,100.0,0.0,0.0,7.408,12.0279,8.6036,0.9846,15.1387,0.9115,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,335.2198,24.1509,359.3707,15.0,0.0,0.0,5.0,0.0,5.0,5.4163,27.0,1.8163,1.9189,0.0,10.0,0.0914,1.8054,1.852,25.0,3.007,25.0,10800.0,10800.0,7836.4821,2812027560.0,358838.0,942.0224,202592272.0,215061.0,0.0,0.0,22.0,297692.0,408.0,446425.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.896,961.0,962.0,99.9002,1001.0,1002.0,0.0,0.0,997.0,100.0,283.0,283.0,100.0,76.0,76.0,0.0,0.0,0.0,100.0,138.0,138.0,100.0,21.0,21.0,100.0,21.0,21.0,100.0,21.0,21.0,99.9158,1186.0,1187.0,16.5159,8929912.0,540685.0,0.0,0.0,540685.0,0.0,0.0,541601.0,100.0,0.0,0.0,100.0,0.0,0.0,10.2515,13.3671,6.053,1.1821,14.884,6.897,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,445.5906,42.1352,487.7258,9.0,0.0,0.0,21.0,0.0,21.0,9.1086,22.0,3.5922,3.7794,0.0,10.0,0.0743,3.0362,2.5629,25.0,3.3418,25.0,10800.0,10800.0,6000.644,3737885160.0,622914.0,1053.358,353455344.0,335551.0,0.0,0.0,60.0,498886.0,566.0,761574.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,825.0,825.0,99.8921,926.0,927.0,0.0,0.0,910.0,99.6644,297.0,298.0,100.0,55.0,55.0,0.0,0.0,0.0,100.0,103.0,103.0,100.0,9.0,9.0,100.0,9.0,9.0,100.0,9.0,9.0,99.8024,1010.0,1012.0,16.586,4075537.0,245722.0,0.0,0.0,245722.0,0.0,5.0,246638.0,100.0,0.0,0.0,100.0,0.0,0.0,7.4726,13.33,9.0322,1.3593,14.9384,3.0384,-118.3333,-118.3333,-118.3333,2445.0,8355.0,77.3611,243.151,30.3234,273.4744,18.0,0.0,0.0,9.0,0.0,9.0,10.5189,39.0,3.4278,3.6775,0.0,10.0,0.1733,3.5063,1.8682,25.0,3.3325,25.0,8355.0,10800.0,8875.0063,2039698328.0,229825.0,1247.2056,254371328.0,203953.0,2445.0,0.0,29.0,239779.0,571.0,329450.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8847,866.0,867.0,100.0,1037.0,1037.0,0.0985,1.0,1015.0,100.0,338.0,338.0,97.2603,71.0,73.0,0.0,0.0,0.0,100.0,129.0,129.0,100.0,21.0,21.0,100.0,21.0,21.0,100.0,21.0,21.0,100.0,1069.0,1069.0,79.8803,68036756.0,851734.0,0.0,0.0,851734.0,0.0,1.0,852636.0,100.0,0.0,0.0,100.0,0.0,0.0,18.8402,14.1161,7.3666,1.3122,17.0107,6.3371,-118.0,-118.0,-118.0,2355.0,8445.0,78.1944,1031.8016,53.944,1085.7455,12.0,0.0,0.0,21.0,0.0,21.0,11.7449,28.0,4.2968,4.4986,0.0,12.0,0.057,3.915,4.71,25.0,3.529,25.0,8445.0,10800.0,8246.9096,8655379064.0,1049530.0,1180.7114,452514720.0,383256.0,2355.0,0.0,75.0,746943.0,681.0,1194521.0,100.0,0.0,0.0
